"age_A","age_B","height_A","height_B","reach_A","reach_B","stance_A","stance_B","won_A","won_B","lost_A","lost_B","drawn_A","drawn_B","kos_A","kos_B","decision","decision_group"
-0.12277494427893,-0.157503886346538,-0.0999595141993735,0.433520067016854,-0.0117590428051543,1.22900528756677,"orthodox","orthodox",-1.02648898576094,-0.821583472076903,-0.716582526429991,-0.716582526429991,-0.448000271589451,-0.448000271589451,-1.17596800353751,-0.590606801452232,"TKO","KO"
-0.157503886346538,0.328701302599978,-0.0999595141993735,-1.43365846723994,-0.508064774953925,-0.508064774953925,"orthodox","orthodox",0.151717717922263,0.66398150213235,-0.716582526429991,0.887397913390762,-0.448000271589451,-0.448000271589451,0.580115602718321,0.329246516110345,"UD","POINTS"
0.0161408239915035,0.29397236053237,-1.16691867663183,-1.43365846723994,-1.58339386127626,-0.508064774953925,"orthodox","orthodox",-0.56545157997186,0.459075988448315,-0.360142428692046,0.887397913390762,-0.448000271589451,-0.448000271589451,-0.674229830321557,0.0783774295023696,"SD","POINTS"
0.259243418464761,-0.12277494427893,-1.43365846723994,-0.500069200111544,-0.508064774953925,-0.25991190887954,"southpaw","southpaw",0.356623231606297,0.971339772658402,0.709177864521789,1.06561796225973,-0.448000271589451,0.392053703397834,-0.0888686282362808,0.830984689326297,"KO","KO"
0.0161408239915035,0.155056592261937,0.433520067016854,1.10036954353714,0.319111445294026,0.732699555418002,"orthodox","orthodox",-0.206866931024799,0.817660637395376,-0.360142428692046,0.530957815652817,-0.448000271589451,-0.0279732840958088,-0.172491657105606,0.24562348724102,"MD","POINTS"
-0.157503886346538,0.432888128802803,2.16732870596959,3.50102765901016,1.39444053161636,2.05618150781472,"orthodox","orthodox",0.25417047476428,-0.309319687866816,-0.538362477561018,-0.181922379823073,-0.448000271589451,-0.0279732840958088,0.914607718195622,-0.0888686282362808,"TKO","KO"
0.328701302599978,0.189785534329545,-0.0999595141993735,0.16678027640874,-0.25991190887954,0.153676201244436,"orthodox","orthodox",0.459075988448315,-0.56545157997186,1.42205805999768,-0.360142428692046,-0.448000271589451,-0.0279732840958088,-0.423360743713582,-0.757852859190883,"UD","POINTS"
0.155056592261937,0.189785534329545,-0.23332940950343,-0.0999595141993735,-0.0117590428051543,-0.25991190887954,"southpaw","southpaw",-0.411772444708833,0.407849610027306,1.42205805999768,0.530957815652817,0.812080690891476,-0.448000271589451,-0.172491657105606,-0.506983772582907,"MD","POINTS"
0.0508697660591118,0.259243418464761,-0.0999595141993735,0.833629752929024,-0.25991190887954,0.732699555418002,"orthodox","orthodox",0.305396853185289,-0.258093309445807,-0.181922379823073,1.24383801112871,-0.448000271589451,-0.448000271589451,-0.590606801452232,-0.339737714844257,"SD","POINTS"
-0.12277494427893,0.189785534329545,-0.0999595141993735,-1.16691867663183,-0.25991190887954,-1.58339386127626,"orthodox","orthodox",-0.360546066287825,-0.15564055260379,-0.538362477561018,0.709177864521789,-0.448000271589451,-0.448000271589451,-0.925098916929533,-0.423360743713582,"UD","POINTS"
